name,product_template_variant_value_ids/id,default_code,standard_price
FLVR - Kilo (LIQ FB)(100mL) Moo,"__export__.product_template_attribute_value_69952_4f6e415f,__export__.product_template_attribute_value_69954_b2af7bcb",ONT023516,5.5
FLVR - Kilo (LIQ FB)(100mL) Revival,"__export__.product_template_attribute_value_69955_b26b0427,__export__.product_template_attribute_value_69957_450fa81d",ONT023474,5.5
FLVR - Kilo (LIQ FB)(100mL) Revival,"__export__.product_template_attribute_value_69956_535d28ff,__export__.product_template_attribute_value_69957_450fa81d",ONT025908,5.5
FLVR - Kilo OMG WTF (LIQ FB)(100mL) TFN,"__export__.product_template_attribute_value_69958_50d122c5,__export__.product_template_attribute_value_69961_6237f69a",ONT041643,6.0
FLVR - Kilo OMG WTF (LIQ FB)(100mL) TFN,"__export__.product_template_attribute_value_69959_53a07b55,__export__.product_template_attribute_value_69960_6e1cc323",ONT039537,6.0
FLVR - Kilo OMG WTF (LIQ FB)(100mL) TFN,"__export__.product_template_attribute_value_69959_53a07b55,__export__.product_template_attribute_value_69961_6237f69a",ONT039538,6.0
FLVR - Kilo OMG WTF (LIQ Salt)(30mL) TFN,"__export__.product_template_attribute_value_69962_dd8d134f,__export__.product_template_attribute_value_69963_e6b989ad",ONT041831,4.95
FLVR - Mighty Vapors (LIQ FB)(100mL),"__export__.product_template_attribute_value_69964_c4af5736,__export__.product_template_attribute_value_69965_9874039c",ONT037139,6.0
FLVR - Mighty Vapors (LIQ FB)(100mL) Hulk Tears,"__export__.product_template_attribute_value_69966_3b66c3c1,__export__.product_template_attribute_value_69973_260acf45",ONT037177,6.0
FLVR - Mighty Vapors (LIQ FB)(100mL) Hulk Tears,"__export__.product_template_attribute_value_69966_3b66c3c1,__export__.product_template_attribute_value_69974_6c88f8fa",ONT037178,6.0
FLVR - Mighty Vapors (LIQ FB)(100mL) Hulk Tears,"__export__.product_template_attribute_value_69967_99ea7c34,__export__.product_template_attribute_value_69973_260acf45",ONT037186,6.0
FLVR - Mighty Vapors (LIQ FB)(100mL) Hulk Tears,"__export__.product_template_attribute_value_69968_e5a40d79,__export__.product_template_attribute_value_69972_e9857b77",ONT037158,6.0
FLVR - Mighty Vapors (LIQ FB)(100mL) Hulk Tears,"__export__.product_template_attribute_value_69968_e5a40d79,__export__.product_template_attribute_value_69974_6c88f8fa",ONT037160,6.0
FLVR - Mighty Vapors (LIQ FB)(100mL) Hulk Tears,"__export__.product_template_attribute_value_69969_bd4df988,__export__.product_template_attribute_value_69973_260acf45",ONT042185,6.0
FLVR - Mighty Vapors (LIQ FB)(100mL) Hulk Tears,"__export__.product_template_attribute_value_69970_fb64d159,__export__.product_template_attribute_value_69974_6c88f8fa",ONT037163,6.0
FLVR - Mighty Vapors (LIQ FB)(100mL) Hulk Tears,"__export__.product_template_attribute_value_69971_c8f6425c,__export__.product_template_attribute_value_69974_6c88f8fa",ONT037169,6.0
FLVR - Mighty Vapors (LIQ Salt)(30mL) Hulk Tears,"__export__.product_template_attribute_value_69975_8d921213,__export__.product_template_attribute_value_69976_ba913ba6",ONT037208,6.0
FNST - Finest (LIQ FB)(100mL) Dessert Edt.,"__export__.product_template_attribute_value_69977_9e4b7385,__export__.product_template_attribute_value_69979_4055bd4b",ONT047065,6.75
FNST - Finest (LIQ FB)(100mL) Dessert Edt.,"__export__.product_template_attribute_value_69978_a0fba153,__export__.product_template_attribute_value_69979_4055bd4b",ONT047074,6.75
FNST - Finest (LIQ FB)(120mL; 60mL x2) Signature Edt.,"__export__.product_template_attribute_value_71550_8e099e5d,__export__.product_template_attribute_value_71551_5fba1322",ONT020625,8.25
FNST - Finest (LIQ Salt)(30mL) Candy Edt.,"__export__.product_template_attribute_value_69980_d738b84f,__export__.product_template_attribute_value_69987_ae1bb167",ONT020653,5.5
FNST - Finest (LIQ Salt)(30mL) Candy Edt.,"__export__.product_template_attribute_value_69980_d738b84f,__export__.product_template_attribute_value_69988_5032bf95",ONT020654,5.5
FNST - Finest (LIQ Salt)(30mL) Candy Edt.,"__export__.product_template_attribute_value_69981_ea638176,__export__.product_template_attribute_value_69987_ae1bb167",ONT020655,5.5
FNST - Finest (LIQ Salt)(30mL) Candy Edt.,"__export__.product_template_attribute_value_69982_103aa43b,__export__.product_template_attribute_value_69987_ae1bb167",ONT020657,5.5
FNST - Finest (LIQ Salt)(30mL) Candy Edt.,"__export__.product_template_attribute_value_69982_103aa43b,__export__.product_template_attribute_value_69988_5032bf95",ONT020658,5.5
FNST - Finest (LIQ Salt)(30mL) Candy Edt.,"__export__.product_template_attribute_value_69983_9dcf1e19,__export__.product_template_attribute_value_69987_ae1bb167",ONT047152,5.5
FNST - Finest (LIQ Salt)(30mL) Candy Edt.,"__export__.product_template_attribute_value_69984_cb41e4c2,__export__.product_template_attribute_value_69987_ae1bb167",ONT020661,5.5
FNST - Finest (LIQ Salt)(30mL) Candy Edt.,"__export__.product_template_attribute_value_69984_cb41e4c2,__export__.product_template_attribute_value_69988_5032bf95",ONT020662,5.5
FNST - Finest (LIQ Salt)(30mL) Candy Edt.,"__export__.product_template_attribute_value_69985_b36d2a1a,__export__.product_template_attribute_value_69987_ae1bb167",ONT020665,5.5
FNST - Finest (LIQ Salt)(30mL) Candy Edt.,"__export__.product_template_attribute_value_69985_b36d2a1a,__export__.product_template_attribute_value_69988_5032bf95",ONT020666,5.5
FNST - Finest (LIQ Salt)(30mL) Candy Edt.,"__export__.product_template_attribute_value_69986_9e317b38,__export__.product_template_attribute_value_69987_ae1bb167",ONT020663,5.5
FNST - Finest (LIQ Salt)(30mL) Candy Edt.,"__export__.product_template_attribute_value_69986_9e317b38,__export__.product_template_attribute_value_69988_5032bf95",ONT020664,5.5
FNST - Finest (LIQ Salt)(30mL) Dessert Edt.,"__export__.product_template_attribute_value_69989_9f4ae67c,__export__.product_template_attribute_value_69992_7d1d60af",ONT047148,5.5
FNST - Finest (LIQ Salt)(30mL) Dessert Edt.,"__export__.product_template_attribute_value_69989_9f4ae67c,__export__.product_template_attribute_value_69993_d7d1aa26",ONT047149,5.5
FNST - Finest (LIQ Salt)(30mL) Dessert Edt.,"__export__.product_template_attribute_value_69990_830dcb0f,__export__.product_template_attribute_value_69992_7d1d60af",ONT020685,5.5
FNST - Finest (LIQ Salt)(30mL) Dessert Edt.,"__export__.product_template_attribute_value_69990_830dcb0f,__export__.product_template_attribute_value_69993_d7d1aa26",ONT020686,5.5
FNST - Finest (LIQ Salt)(30mL) Dessert Edt.,"__export__.product_template_attribute_value_69991_312f2e6f,__export__.product_template_attribute_value_69993_d7d1aa26",ONT020688,5.5
FNST - Finest (LIQ Salt)(30mL) Mint Edt.,"__export__.product_template_attribute_value_69994_c175c4ec,__export__.product_template_attribute_value_69995_097bce1f",ONT020676,5.5
FNST - SWFT Meta (Dispo) (30000Puff)(24mL),"__export__.product_template_attribute_value_69996_7465c919,__export__.product_template_attribute_value_69999_662d1bfb",ONT041257,9.0
FNST - SWFT Meta (Dispo) (30000Puff)(24mL),"__export__.product_template_attribute_value_69997_2ec916d8,__export__.product_template_attribute_value_69999_662d1bfb",ONT041262,9.0
FNST - SWFT Meta (Dispo) (30000Puff)(24mL),"__export__.product_template_attribute_value_69998_4609ec15,__export__.product_template_attribute_value_69999_662d1bfb",ONT041265,9.0
FNST - SWFT Mod (Dispo) (5000Puff)(15mL),"__export__.product_template_attribute_value_70000_9530f364,__export__.product_template_attribute_value_70006_c04dad2b",ONT031336,2.95
FNST - SWFT Mod (Dispo) (5000Puff)(15mL),"__export__.product_template_attribute_value_70001_e6c522b0,__export__.product_template_attribute_value_70006_c04dad2b",ONT026824,2.95
FNST - SWFT Mod (Dispo) (5000Puff)(15mL),"__export__.product_template_attribute_value_70002_54e55ad3,__export__.product_template_attribute_value_70006_c04dad2b",ONT032189,2.95
FNST - SWFT Mod (Dispo) (5000Puff)(15mL),"__export__.product_template_attribute_value_70003_c048d302,__export__.product_template_attribute_value_70006_c04dad2b",ONT026825,2.95
FNST - SWFT Mod (Dispo) (5000Puff)(15mL),"__export__.product_template_attribute_value_70004_a1c76c2d,__export__.product_template_attribute_value_70006_c04dad2b",ONT026827,2.95
FNST - SWFT Mod (Dispo) (5000Puff)(15mL),"__export__.product_template_attribute_value_70005_ba768149,__export__.product_template_attribute_value_70006_c04dad2b",ONT026828,2.95
FRFM - Esco Bar/Fruitia (Dispo) (6000Puff)(15mL),"__export__.product_template_attribute_value_70007_4fa262d4,__export__.product_template_attribute_value_70009_44cd2cf1",ONT029691,1.95
FRFM - Esco Bar/Fruitia (Dispo) (6000Puff)(15mL),"__export__.product_template_attribute_value_70008_3264d5d6,__export__.product_template_attribute_value_70009_44cd2cf1",ONT029693,1.95
FRFM - Fifty Bar/Fruitia  (Dispo) (20000Puff)(18mL),"__export__.product_template_attribute_value_70012_8258e6f2,__export__.product_template_attribute_value_70013_1b9d175d",ONT044266,11.0
FRFM - Fruitia (LIQ FB)(100mL) Extra Ice,"__export__.product_template_attribute_value_70014_a48690e3,__export__.product_template_attribute_value_70015_b9ce9186",ONT036348,3.95
FRFM - Fruitia (LIQ FB)(100mL) Extra Ice,"__export__.product_template_attribute_value_70014_a48690e3,__export__.product_template_attribute_value_70016_63d5b274",ONT036349,3.95
FRFM - Fruitia (LIQ FB)(60mL),"__export__.product_template_attribute_value_70017_7ca34d30,__export__.product_template_attribute_value_70026_f98a8737",ONT018334,5.0
FRFM - Fruitia (LIQ FB)(60mL),"__export__.product_template_attribute_value_70018_2fea2f83,__export__.product_template_attribute_value_70025_5b2a9cb1",ONT018345,5.0
FRFM - Fruitia (LIQ FB)(60mL),"__export__.product_template_attribute_value_70018_2fea2f83,__export__.product_template_attribute_value_70026_f98a8737",ONT018346,5.0
FRFM - Fruitia (LIQ FB)(60mL),"__export__.product_template_attribute_value_70019_a42f5500,__export__.product_template_attribute_value_70024_aa25a5ee",ONT018335,5.0
FRFM - Fruitia (LIQ FB)(60mL),"__export__.product_template_attribute_value_70020_6e869fb0,__export__.product_template_attribute_value_70025_5b2a9cb1",ONT031933,5.0
FRFM - Fruitia (LIQ FB)(60mL),"__export__.product_template_attribute_value_70020_6e869fb0,__export__.product_template_attribute_value_70026_f98a8737",ONT031934,5.0
FRFM - Fruitia (LIQ FB)(60mL),"__export__.product_template_attribute_value_70021_9d8a2933,__export__.product_template_attribute_value_70025_5b2a9cb1",ONT031936,5.0
FRFM - Fruitia (LIQ FB)(60mL),"__export__.product_template_attribute_value_70022_942d6ab9,__export__.product_template_attribute_value_70024_aa25a5ee",ONT018341,5.0
FRFM - Fruitia (LIQ FB)(60mL),"__export__.product_template_attribute_value_70022_942d6ab9,__export__.product_template_attribute_value_70025_5b2a9cb1",ONT018342,5.0
FRFM - Fruitia (LIQ FB)(60mL),"__export__.product_template_attribute_value_70022_942d6ab9,__export__.product_template_attribute_value_70026_f98a8737",ONT018343,5.0
FRFM - Fruitia (LIQ FB)(60mL),"__export__.product_template_attribute_value_70023_c4e4dfd1,__export__.product_template_attribute_value_70025_5b2a9cb1",ONT038193,5.0
FRFM - Fruitia (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70027_5716f936,__export__.product_template_attribute_value_70031_87c546ed",ONT018353,5.0
FRFM - Fruitia (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70028_5bcd41a7,__export__.product_template_attribute_value_70032_b9bcfc85",ONT018360,5.0
FRFM - Fruitia (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70029_43b1ed1a,__export__.product_template_attribute_value_70031_87c546ed",ONT018363,5.0
FRFM - Fruitia (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70029_43b1ed1a,__export__.product_template_attribute_value_70032_b9bcfc85",ONT018364,5.0
FRFM - Fruitia (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70030_91f46aa2,__export__.product_template_attribute_value_70031_87c546ed",ONT018365,5.0
FRFM - Fruitia (LIQ Salt)(30mL) Extra Ice,"__export__.product_template_attribute_value_70033_c55e2081,__export__.product_template_attribute_value_70036_13dd4a73",ONT036351,3.95
FRFM - Fruitia (LIQ Salt)(30mL) Extra Ice,"__export__.product_template_attribute_value_70034_8d1bf266,__export__.product_template_attribute_value_70035_16e19a80",ONT036358,3.95
FRMX - Freemax Gemm G1 (Dispo Tank)(2-Pack) - 0.12ohm SS316 550F,__export__.product_template_attribute_value_71552_ab7a8c08,ONT030305,3.75
FRMX - Freemax Gemm G1 (Dispo Tank)(2-Pack) - 0.12ohm SS316 550F,__export__.product_template_attribute_value_71553_a537c594,ONT030307,3.75
FRMX - Freemax Gemm G1 (Dispo Tank)(2-Pack) - 0.12ohm SS316 550F,__export__.product_template_attribute_value_71554_3baefa2e,ONT030306,3.75
FRMX - Freemax Gemm G1 (Dispo Tank)(2-Pack) - 0.12ohm SS316 550F,__export__.product_template_attribute_value_71555_196a4d7a,ONT030308,3.75
FRMX - Freemax Gemm G1 (Dispo Tank)(2-Pack) - 0.15ohm 80W,__export__.product_template_attribute_value_71556_2a1b1402,ONT024442,3.75
FRMX - Freemax Gemm G1 (Dispo Tank)(2-Pack) - 0.15ohm 80W,__export__.product_template_attribute_value_71557_ca950963,ONT024443,3.75
FRMX - Freemax Gemm G2 (Dispo Tank)(2-Pack) - 0.2ohm 80W,__export__.product_template_attribute_value_71558_c03b5dde,ONT030315,5.22
FRMX - Freemax Gemm G2 (Dispo Tank)(2-Pack) - 0.2ohm 80W,__export__.product_template_attribute_value_71559_4bf5162f,ONT030314,5.22
FRMX - Freemax Gemm G2 (Dispo Tank)(2-Pack) - 0.2ohm 80W,__export__.product_template_attribute_value_71560_7b258d94,ONT030316,5.22
FRMX - Freemax Gemm G2 (Dispo Tank)(2-Pack) - 0.2ohm 80W,__export__.product_template_attribute_value_71561_a450ea93,ONT030317,5.22
FRMX - Freemax Gemm G2 (Dispo Tank)(2-Pack) - 0.5ohm 30W,__export__.product_template_attribute_value_71562_aa8a489c,ONT008038,5.22
FRMX - Freemax Gemm G2 (Dispo Tank)(2-Pack) - 0.5ohm 30W,__export__.product_template_attribute_value_71563_32631dd2,ONT030319,5.22
FRMX - Freemax Gemm G3 (Dispo Tank)(2-Pack) - 0.15ohm 90W,__export__.product_template_attribute_value_71564_bf0efad9,ONT030323,5.66
FRMX - Freemax Gemm G3 (Dispo Tank)(2-Pack) - 0.15ohm 90W,__export__.product_template_attribute_value_71565_2726dbb9,ONT030325,5.66
FRMX - Freemax Gemm G3 (Dispo Tank)(2-Pack) - 0.15ohm 90W,__export__.product_template_attribute_value_71566_7986d9bf,ONT030326,5.66
FRMX - Freemax Gemm G4 (Dispo Tank)(2-Pack) - 0.15ohm 80W,__export__.product_template_attribute_value_71567_32acaffa,ONT030331,6.1
FRMX - Freemax Maxus 2 (Kit SK),__export__.product_template_attribute_value_71568_edbf9508,ONT031926,39.97
FRMX - Freemax Starlux (Kit PS),__export__.product_template_attribute_value_71569_5e9f6f52,ONT031917,11.75
FRMX - Freemax Starlux (Kit PS),__export__.product_template_attribute_value_71570_bfb29f01,ONT031919,11.75
FRYD - FRYD (Dispo) (12000Puff)(17mL),"__export__.product_template_attribute_value_70037_807f370d,__export__.product_template_attribute_value_70046_4d768df8",ONT038796,4.95
FRYD - FRYD (Dispo) (12000Puff)(17mL),"__export__.product_template_attribute_value_70038_5b9281a9,__export__.product_template_attribute_value_70046_4d768df8",ONT038792,4.95
FRYD - FRYD (Dispo) (12000Puff)(17mL),"__export__.product_template_attribute_value_70039_b67c62b1,__export__.product_template_attribute_value_70046_4d768df8",ONT038795,4.95
FRYD - FRYD (Dispo) (12000Puff)(17mL),"__export__.product_template_attribute_value_70040_416ecff5,__export__.product_template_attribute_value_70046_4d768df8",ONT038789,4.95
FRYD - FRYD (Dispo) (12000Puff)(17mL),"__export__.product_template_attribute_value_70041_3061d0fb,__export__.product_template_attribute_value_70046_4d768df8",ONT038791,4.95
FRYD - FRYD (Dispo) (12000Puff)(17mL),"__export__.product_template_attribute_value_70042_331ff443,__export__.product_template_attribute_value_70046_4d768df8",ONT038790,4.95
FRYD - FRYD (Dispo) (12000Puff)(17mL),"__export__.product_template_attribute_value_70043_5774697c,__export__.product_template_attribute_value_70046_4d768df8",ONT038793,4.95
FRYD - FRYD (Dispo) (12000Puff)(17mL),"__export__.product_template_attribute_value_70044_6b62c48a,__export__.product_template_attribute_value_70046_4d768df8",ONT038797,4.95
FRYD - FRYD (Dispo) (12000Puff)(17mL),"__export__.product_template_attribute_value_70045_89c1647b,__export__.product_template_attribute_value_70046_4d768df8",ONT038798,4.95
GKVP - Geekvape Aegis Boost 3 (Kit PS),__export__.product_template_attribute_value_71571_3ad1bfcf,ONT043544,22.04
GKVP - Geekvape Aegis Boost 3 (Kit PS),__export__.product_template_attribute_value_71572_1490c574,ONT043547,22.04
GKVP - Geekvape Aegis Boost 3 (Kit PS),__export__.product_template_attribute_value_71573_70617794,ONT043551,22.04
GKVP - Geekvape Aegis Max 2 Max100 (Kit SK),__export__.product_template_attribute_value_71574_c5391ec8,ONT027382,37.26
GKVP - Geekvape Aegis Max 2 Max100 (Mod),__export__.product_template_attribute_value_71575_5ea388ee,ONT027386,26.93
GKVP - Geekvape Boost Pro 2 B100 (Kit PS),__export__.product_template_attribute_value_71576_f27fcb41,ONT032079,23.67
GKVP - Geekvape Boost Pro 2 B100 (Kit PS),__export__.product_template_attribute_value_71577_7b5e72e1,ONT032081,23.67
GKVP - Geekvape Boost Pro 2 B100 (Kit PS),__export__.product_template_attribute_value_71578_230c75fd,ONT032082,23.67
GKVP - Geekvape Boost Pro 2 B100 (Kit PS),__export__.product_template_attribute_value_71579_37f9fe81,ONT032083,23.67
GKVP - Geekvape Boost Pro 2 B100 (Kit PS),__export__.product_template_attribute_value_71580_ffa99c55,ONT032085,23.67
GKVP - Geekvape Digi Max (Kit PS),__export__.product_template_attribute_value_71581_be128455,ONT044587,23.17
GKVP - Geekvape Digi Max (Kit PS),__export__.product_template_attribute_value_71582_686bb0f3,ONT044588,23.17
GKVP - Geekvape Digi Max (Kit PS),__export__.product_template_attribute_value_71583_251588ea,ONT044594,23.17
GKVP - Geekvape H45 Hero 2 (Pods) Rte Edt. (2-Pack),__export__.product_template_attribute_value_71584_86f086af,ONT028980,5.06
GKVP - Geekvape Jr (Pods)(2-Pack) 5mL,__export__.product_template_attribute_value_71585_17dc9831,ONT044574,2.87
GKVP - Geekvape Peak (Kit PS),__export__.product_template_attribute_value_71586_36cc6279,ONT036978,9.95
GKVP - Geekvape Sonder Q (Kit PS),__export__.product_template_attribute_value_71587_55229996,ONT041402,5.7
GKVP - Geekvape Sonder U (Kit PS),__export__.product_template_attribute_value_71588_edb87f67,ONT029204,5.28
GKVP - Geekvape Wenax M1 0.8ohm (Kit PS),__export__.product_template_attribute_value_71589_85d00c4a,ONT033989,7.4
GKVP - Geekvape Wenax Q Ultra (Kit PS) 1300mAh,__export__.product_template_attribute_value_71590_ccac3b26,ONT045160,18.23
GLAS - Basix (LIQ FB)(60mL),"__export__.product_template_attribute_value_70047_32fc4330,__export__.product_template_attribute_value_70054_a206c952",ONT034684,2.95
GLAS - Basix (LIQ FB)(60mL),"__export__.product_template_attribute_value_70048_37e331bd,__export__.product_template_attribute_value_70053_dc31e0af",ONT002040,5.75
GLAS - Basix (LIQ FB)(60mL),"__export__.product_template_attribute_value_70048_37e331bd,__export__.product_template_attribute_value_70054_a206c952",ONT002041,6.0
GLAS - Basix (LIQ FB)(60mL),"__export__.product_template_attribute_value_70048_37e331bd,__export__.product_template_attribute_value_70055_fc535f9c",ONT002042,6.0
GLAS - Basix (LIQ FB)(60mL),"__export__.product_template_attribute_value_70049_84e84195,__export__.product_template_attribute_value_70054_a206c952",ONT033544,6.0
GLAS - Basix (LIQ FB)(60mL),"__export__.product_template_attribute_value_70049_84e84195,__export__.product_template_attribute_value_70055_fc535f9c",ONT033545,6.0
GLAS - Basix (LIQ FB)(60mL),"__export__.product_template_attribute_value_70050_ec687330,__export__.product_template_attribute_value_70054_a206c952",ONT033548,6.0
GLAS - Basix (LIQ FB)(60mL),"__export__.product_template_attribute_value_70051_f9259c98,__export__.product_template_attribute_value_70055_fc535f9c",ONT025718,6.0
GLAS - Basix (LIQ FB)(60mL),"__export__.product_template_attribute_value_70052_f4f2f7b8,__export__.product_template_attribute_value_70054_a206c952",ONT023348,6.0
GLAS - Basix (LIQ FB)(60mL),"__export__.product_template_attribute_value_70052_f4f2f7b8,__export__.product_template_attribute_value_70055_fc535f9c",ONT023349,6.0
GLAS - Basix (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70056_ac2f38c9,__export__.product_template_attribute_value_70072_e60dc727",ONT006547,6.0
GLAS - Basix (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70057_daa1d140,__export__.product_template_attribute_value_70071_d1f85213",ONT021862,6.0
GLAS - Basix (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70057_daa1d140,__export__.product_template_attribute_value_70072_e60dc727",ONT021863,6.0
GLAS - Basix (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70058_d8d7445e,__export__.product_template_attribute_value_70071_d1f85213",ONT040971,5.95
GLAS - Basix (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70059_992097d0,__export__.product_template_attribute_value_70071_d1f85213",ONT022845,6.0
GLAS - Basix (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70060_190755fa,__export__.product_template_attribute_value_70071_d1f85213",ONT018367,6.0
GLAS - Basix (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70060_190755fa,__export__.product_template_attribute_value_70072_e60dc727",ONT018368,6.0
GLAS - Basix (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70061_aebe8e92,__export__.product_template_attribute_value_70071_d1f85213",ONT025229,6.0
GLAS - Basix (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70062_5dbb91be,__export__.product_template_attribute_value_70071_d1f85213",ONT006550,6.0
GLAS - Basix (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70063_be4f37ba,__export__.product_template_attribute_value_70071_d1f85213",ONT006552,6.0
GLAS - Basix (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70063_be4f37ba,__export__.product_template_attribute_value_70072_e60dc727",ONT006553,6.0
GLAS - Basix (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70064_26a65fa7,__export__.product_template_attribute_value_70071_d1f85213",ONT006554,6.0
GLAS - Basix (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70064_26a65fa7,__export__.product_template_attribute_value_70072_e60dc727",ONT006555,6.0
GLAS - Basix (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70065_14e56269,__export__.product_template_attribute_value_70071_d1f85213",ONT006558,6.0
GLAS - Basix (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70065_14e56269,__export__.product_template_attribute_value_70072_e60dc727",ONT006559,6.0
GLAS - Basix (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70066_9b3ee827,__export__.product_template_attribute_value_70071_d1f85213",ONT040975,5.95
GLAS - Basix (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70067_9e436cf9,__export__.product_template_attribute_value_70071_d1f85213",ONT006560,6.0
GLAS - Basix (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70067_9e436cf9,__export__.product_template_attribute_value_70072_e60dc727",ONT006561,6.0
GLAS - Basix (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70068_dc1ada5d,__export__.product_template_attribute_value_70071_d1f85213",ONT034681,2.95
GLAS - Basix (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70069_8364aa72,__export__.product_template_attribute_value_70071_d1f85213",ONT023350,6.0
GLAS - Basix (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70069_8364aa72,__export__.product_template_attribute_value_70072_e60dc727",ONT023351,6.0
GLAS - Basix (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70070_e3aaab69,__export__.product_template_attribute_value_70071_d1f85213",ONT034679,3.95
GLAS - Basix (LIQ Salt)(30mL),"__export__.product_template_attribute_value_70070_e3aaab69,__export__.product_template_attribute_value_70072_e60dc727",ONT034680,3.95
GLAS - Basix Pouches (DSPLY 5pc)(Nic Pouch)(20ct Can),"__export__.product_template_attribute_value_71591_c4149ecc,__export__.product_template_attribute_value_71592_5b20b164",ONT041622,15.5
GOST - Bar Juice (LIQ FB)(100mL) BJ30000,"__export__.product_template_attribute_value_70073_585103aa,__export__.product_template_attribute_value_70081_6e8fe287",ONT036664,5.0
GOST - Bar Juice (LIQ FB)(100mL) BJ30000,"__export__.product_template_attribute_value_70074_40c21965,__export__.product_template_attribute_value_70080_d5f0c4c5",ONT042630,5.0
GOST - Bar Juice (LIQ FB)(100mL) BJ30000,"__export__.product_template_attribute_value_70075_64c43f44,__export__.product_template_attribute_value_70080_d5f0c4c5",ONT036679,5.0
GOST - Bar Juice (LIQ FB)(100mL) BJ30000,"__export__.product_template_attribute_value_70075_64c43f44,__export__.product_template_attribute_value_70081_6e8fe287",ONT036680,5.0
GOST - Bar Juice (LIQ FB)(100mL) BJ30000,"__export__.product_template_attribute_value_70076_a6be641b,__export__.product_template_attribute_value_70081_6e8fe287",ONT036684,5.0
GOST - Bar Juice (LIQ FB)(100mL) BJ30000,"__export__.product_template_attribute_value_70077_6bf18973,__export__.product_template_attribute_value_70080_d5f0c4c5",ONT036687,5.0
GOST - Bar Juice (LIQ FB)(100mL) BJ30000,"__export__.product_template_attribute_value_70078_a1763222,__export__.product_template_attribute_value_70080_d5f0c4c5",ONT036703,5.0
GOST - Bar Juice (LIQ FB)(100mL) BJ30000,"__export__.product_template_attribute_value_70078_a1763222,__export__.product_template_attribute_value_70081_6e8fe287",ONT036704,5.0
GOST - Bar Juice (LIQ FB)(100mL) BJ30000,"__export__.product_template_attribute_value_70079_dc1ad51c,__export__.product_template_attribute_value_70081_6e8fe287",ONT042629,5.0
GOST - Bar Juice (LIQ Salt)(30mL) BJ15000,"__export__.product_template_attribute_value_70082_07d2cad2,__export__.product_template_attribute_value_70086_70d00cac",ONT036677,4.5
GOST - Bar Juice (LIQ Salt)(30mL) BJ15000,"__export__.product_template_attribute_value_70082_07d2cad2,__export__.product_template_attribute_value_70087_e62c89a2",ONT036678,4.5
GOST - Bar Juice (LIQ Salt)(30mL) BJ15000,"__export__.product_template_attribute_value_70083_6edfe305,__export__.product_template_attribute_value_70086_70d00cac",ONT036685,4.5
GOST - Bar Juice (LIQ Salt)(30mL) BJ15000,"__export__.product_template_attribute_value_70084_5a87d16c,__export__.product_template_attribute_value_70086_70d00cac",ONT036689,4.5
GOST - Bar Juice (LIQ Salt)(30mL) BJ15000,"__export__.product_template_attribute_value_70085_7697484c,__export__.product_template_attribute_value_70087_e62c89a2",ONT036702,4.5
GOST - Fruit House (LIQ FB)(100mL) TFN,"__export__.product_template_attribute_value_70088_1dcf6c7b,__export__.product_template_attribute_value_70093_b998ab35",ONT033303,3.75
GOST - Fruit House (LIQ FB)(100mL) TFN,"__export__.product_template_attribute_value_70088_1dcf6c7b,__export__.product_template_attribute_value_70094_b4117249",ONT033304,3.75
GOST - Fruit House (LIQ FB)(100mL) TFN,"__export__.product_template_attribute_value_70089_f4393982,__export__.product_template_attribute_value_70093_b998ab35",ONT033305,3.75
GOST - Fruit House (LIQ FB)(100mL) TFN,"__export__.product_template_attribute_value_70089_f4393982,__export__.product_template_attribute_value_70094_b4117249",ONT033306,3.75
GOST - Fruit House (LIQ FB)(100mL) TFN,"__export__.product_template_attribute_value_70090_be18850b,__export__.product_template_attribute_value_70094_b4117249",ONT033296,3.75
GOST - Fruit House (LIQ FB)(100mL) TFN,"__export__.product_template_attribute_value_70091_6c7669f9,__export__.product_template_attribute_value_70094_b4117249",ONT033298,3.75
