template_key,product_name,volume_ml,category,price,variant_count,template_id
SVSI - Slammin Duo (LIQ FB)(100mL)|100.0,SVSI - Slammin Duo (LIQ FB)(100mL),100.0,All / Saleable / E-Juice,5.5,6,TPL_0450
SVUR - Met4 (LIQ FB)(60mL)|60.0,SVUR - Met4 (LIQ FB)(60mL),60.0,All / Saleable / E-Juice,5.22,6,TPL_0451
SVUR - Met4 (LIQ Salt)(30mL)|30.0,SVUR - Met4 (LIQ Salt)(30mL),30.0,All / Saleable / E-Juice,5.22,1,TPL_0452
SVUR - SVRF (LIQ FB)(60mL)|60.0,SVUR - SVRF (LIQ FB)(60mL),60.0,All / Saleable / E-Juice,5.22,4,TPL_0453
SVUR - SVRF (LIQ Salt)(30mL)|30.0,SVUR - SVRF (LIQ Salt)(30mL),30.0,All / Saleable / E-Juice,5.22,2,TPL_0454
SWLF - Sigelei Smart AC10000 (Dispo) (10000Puff)(20mL)|20.0,SWLF - Sigelei Smart AC10000 (Dispo) (10000Puff)(20mL),20.0,All / Saleable / Disposable E-Cig,2.5,1,TPL_0455
SWLF - Snowwolf Compak (Dispo) (7500Puff)(17mL)|17.0,SWLF - Snowwolf Compak (Dispo) (7500Puff)(17mL),17.0,All / Saleable / Disposable E-Cig,2.1999999999999997,6,TPL_0456
SWLF - Snowwolf Ease Smart (Dispo) (9000Puff)(18mL)|18.0,SWLF - Snowwolf Ease Smart (Dispo) (9000Puff)(18mL),18.0,All / Saleable / Disposable E-Cig,4.9,10,TPL_0457
SWSS - Ligg Pro (Dispo) (5500Puff)(14mL)|14.0,SWSS - Ligg Pro (Dispo) (5500Puff)(14mL),14.0,All / Saleable / Disposable E-Cig,6.5,3,TPL_0458
SZCL - GOAT (Dispo) (4000Puff)(8mL)|8.0,SZCL - GOAT (Dispo) (4000Puff)(8mL),8.0,All / Saleable / Disposable E-Cig,0.5,2,TPL_0459
Sour Summer Splash|nan,Sour Summer Splash,,All / Saleable / Accessories,9.57,2,TPL_0460
TBCO - Tobeco Super Tank (Coils)(5-Pack)|nan,TBCO - Tobeco Super Tank (Coils)(5-Pack),,All / Saleable / Replacement Pod,4.14,2,TPL_0461
TNRD - 100 Club (LIQ FB)(100mL)|100.0,TNRD - 100 Club (LIQ FB)(100mL),100.0,All / Saleable / E-Juice,6.75,1,TPL_0462
TNRD - Bora (LIQ FB)(100mL)|100.0,TNRD - Bora (LIQ FB)(100mL),100.0,All / Saleable / E-Juice,6.75,1,TPL_0463
TNRD - Frozen Vape Co (LIQ FB)(100mL)|100.0,TNRD - Frozen Vape Co (LIQ FB)(100mL),100.0,All / Saleable / E-Juice,6.75,1,TPL_0464
TNRD - It's Pixy (LIQ FB)(100mL)|100.0,TNRD - It's Pixy (LIQ FB)(100mL),100.0,All / Saleable / E-Juice,6.75,2,TPL_0465
TNRD - Lucid Air (Dispo) (5000Puff)(16.7m)|nan,TNRD - Lucid Air (Dispo) (5000Puff)(16.7m),,All / Saleable / Disposable E-Cig,2.9500000000000006,6,TPL_0466
TNRD - Lucid Air Plus Mesh (Dispo) (5000Puff) 5% (12mL)|12.0,TNRD - Lucid Air Plus Mesh (Dispo) (5000Puff) 5% (12mL),12.0,All / Saleable / Disposable E-Cig,2.9500000000000006,3,TPL_0467
TNRD - Lucid Charge (Dispo) (7000Puff)(14mL)|14.0,TNRD - Lucid Charge (Dispo) (7000Puff)(14mL),14.0,All / Saleable / Disposable E-Cig,7.75,4,TPL_0468
TNRD - Lucid Flow (Dispo) (5000Puff)(16.7mL)|nan,TNRD - Lucid Flow (Dispo) (5000Puff)(16.7mL),,All / Saleable / Disposable E-Cig,6.5,1,TPL_0469
TNRD - Pixy (LIQ Salt)(30mL)|30.0,TNRD - Pixy (LIQ Salt)(30mL),30.0,All / Saleable / E-Juice,5.5,1,TPL_0470
TNRD - Primo Bar P7000 (Dispo) (7000Puff)(14mL) + Mystery Dispo 700Puff|14.0,TNRD - Primo Bar P7000 (Dispo) (7000Puff)(14mL) + Mystery Dispo 700Puff,14.0,All / Saleable / Disposable E-Cig,4.95,8,TPL_0471
TNRD - Shijin Vapor (LIQ FB)(100mL)|100.0,TNRD - Shijin Vapor (LIQ FB)(100mL),100.0,All / Saleable / E-Juice,6.75,1,TPL_0472
TNRD - Shijin Vapor (LIQ Salt)(30mL)|30.0,TNRD - Shijin Vapor (LIQ Salt)(30mL),30.0,All / Saleable / E-Juice,5.5,1,TPL_0473
TNRD - Tasty O's (LIQ FB)(100mL)|100.0,TNRD - Tasty O's (LIQ FB)(100mL),100.0,All / Saleable / E-Juice,6.75,4,TPL_0474
TNTB - Johnny Creampuff (LIQ FB)(100mL) TF-Nic|100.0,TNTB - Johnny Creampuff (LIQ FB)(100mL) TF-Nic,100.0,All / Saleable / E-Juice,6.0,7,TPL_0475
TNTB - Johnny Creampuff (LIQ Salt)(30mL) TF-Nic|30.0,TNTB - Johnny Creampuff (LIQ Salt)(30mL) TF-Nic,30.0,All / Saleable / E-Juice,4.475,2,TPL_0476
TRDP - Hi Drip (LIQ FB)(100mL)|100.0,TRDP - Hi Drip (LIQ FB)(100mL),100.0,All / Saleable / E-Juice,5.5,34,TPL_0477
TRDP - Hi Drip (LIQ FB)(60mL) *|60.0,TRDP - Hi Drip (LIQ FB)(60mL) *,60.0,All / Saleable / E-Juice,4.876666666666667,3,TPL_0478
TRDP - Hi Drip (LIQ Salt)(30mL)|30.0,TRDP - Hi Drip (LIQ Salt)(30mL),30.0,All / Saleable / E-Juice,5.75,9,TPL_0479
TRDP - Hi Drip (LIQ Salt)(30mL; 15mL x2)|nan,TRDP - Hi Drip (LIQ Salt)(30mL; 15mL x2),,All / Saleable / E-Juice,5.75,1,TPL_0480
TRDP - Tear Drip (LIQ FB)(60mL)|60.0,TRDP - Tear Drip (LIQ FB)(60mL),60.0,All / Saleable / E-Juice,4.95,2,TPL_0481
TRTN - Suicide Bunny (LIQ FB)(100mL) TF-Nic|100.0,TRTN - Suicide Bunny (LIQ FB)(100mL) TF-Nic,100.0,All / Saleable / E-Juice,3.5,2,TPL_0482
TRTN - Suicide Bunny (LIQ FB)(120mL)|120.0,TRTN - Suicide Bunny (LIQ FB)(120mL),120.0,All / Saleable / E-Juice,6.75,6,TPL_0483
TRTN - Suicide Bunny (LIQ Salt)(30mL) TF-Nic|30.0,TRTN - Suicide Bunny (LIQ Salt)(30mL) TF-Nic,30.0,All / Saleable / E-Juice,2.75,5,TPL_0484
TRTN - Suicide Bunny (LIQ Salt)(30mL)|30.0,TRTN - Suicide Bunny (LIQ Salt)(30mL),30.0,All / Saleable / E-Juice,6.0,1,TPL_0485
TYLR - Taylor Flavors (LIQ FB)(100mL)|100.0,TYLR - Taylor Flavors (LIQ FB)(100mL),100.0,All / Saleable / E-Juice,5.7,6,TPL_0486
TYLR - Taylor Flavors (LIQ Salt)(30mL)|30.0,TYLR - Taylor Flavors (LIQ Salt)(30mL),30.0,All / Saleable / E-Juice,5.7,1,TPL_0487
TYLR - Taylor House (LIQ FB)(100mL)|100.0,TYLR - Taylor House (LIQ FB)(100mL),100.0,All / Saleable / E-Juice,5.7,2,TPL_0488
TYLR - Taylor House (LIQ Salt)(30mL)|30.0,TYLR - Taylor House (LIQ Salt)(30mL),30.0,All / Saleable / E-Juice,5.5,7,TPL_0489
TYSN - Tyson 2.0 Heavy Weight (Dispo) (7000Puff)(15mL)|15.0,TYSN - Tyson 2.0 Heavy Weight (Dispo) (7000Puff)(15mL),15.0,All / Saleable / Disposable E-Cig,1.95,4,TPL_0490
TYSN - Tyson 2.0 Iron Mike (Dispo) (15000Puff)(14mL)|14.0,TYSN - Tyson 2.0 Iron Mike (Dispo) (15000Puff)(14mL),14.0,All / Saleable / Disposable E-Cig,5.95,1,TPL_0491
TYSN - Tyson 2.0 Lightweight (Dispo) (6000Puff)(12mL)(3-Pack)|12.0,TYSN - Tyson 2.0 Lightweight (Dispo) (6000Puff)(12mL)(3-Pack),12.0,All / Saleable / Disposable E-Cig,7.25,13,TPL_0492
UWLL - Uwell Aeglos (Coils)(4-Pack)|nan,UWLL - Uwell Aeglos (Coils)(4-Pack),,All / Saleable / Kit,10.75,1,TPL_0493
UWLL - Uwell Caliburn (Pods)(4-Pack)|nan,UWLL - Uwell Caliburn (Pods)(4-Pack),,All / Saleable / Kit,11.5,1,TPL_0494
UWLL - Uwell Caliburn A2S (Kit PS)|nan,UWLL - Uwell Caliburn A2S (Kit PS),,All / Saleable / Kit,11.95,5,TPL_0495
UWLL - Uwell Caliburn A3S (Kit PS)|nan,UWLL - Uwell Caliburn A3S (Kit PS),,All / Saleable / Replacement Pod,4.11,2,TPL_0496
UWLL - Uwell Caliburn A3S (Pods)(4-Pack)|nan,UWLL - Uwell Caliburn A3S (Pods)(4-Pack),,All / Saleable / Replacement Pod,9.435,2,TPL_0497
UWLL - Uwell Caliburn AZ3 (Pods)(4-Pack)|nan,UWLL - Uwell Caliburn AZ3 (Pods)(4-Pack),,All / Saleable / Kit,14.76,1,TPL_0498
UWLL - Uwell Caliburn Explorer (Kit PS)|nan,UWLL - Uwell Caliburn Explorer (Kit PS),,All / Saleable / Kit,14.76,1,TPL_0499
UWLL - Uwell Caliburn Explorer (Pods)(2-Pack)|4.0,UWLL - Uwell Caliburn Explorer (Pods)(2-Pack),4.0,All / Saleable / Kit,14.76,1,TPL_0500
UWLL - Uwell Caliburn G (Pods)(2-Pack)|nan,UWLL - Uwell Caliburn G (Pods)(2-Pack),,All / Saleable / Kit,14.76,2,TPL_0501
UWLL - Uwell Caliburn G3 Lite (Kit PS)|nan,UWLL - Uwell Caliburn G3 Lite (Kit PS),,All / Saleable / Kit,14.76,1,TPL_0502
UWLL - Uwell Caliburn G3 Lite KOKO (Kit PS) 1200mAh|nan,UWLL - Uwell Caliburn G3 Lite KOKO (Kit PS) 1200mAh,,All / Saleable / Coil,2.5,1,TPL_0503
UWLL - Uwell Caliburn G3 Pro (Kit PS)|nan,UWLL - Uwell Caliburn G3 Pro (Kit PS),,All / Saleable / Coil,5.08,2,TPL_0504
UWLL - Uwell Caliburn G4 Mini (Kit PS)|nan,UWLL - Uwell Caliburn G4 Mini (Kit PS),,All / Saleable / Coil,4.723333333333333,3,TPL_0505
UWLL - Uwell Caliburn GPP (Pods)(3-Pack) 3mL Top-Fill|nan,UWLL - Uwell Caliburn GPP (Pods)(3-Pack) 3mL Top-Fill,,All / Saleable / Coil,3.36,1,TPL_0506
UWLL - Uwell Caliburn Tenet (Kit PS)|nan,UWLL - Uwell Caliburn Tenet (Kit PS),,All / Saleable / Coil,8.125,2,TPL_0507
UWLL - Uwell Caliburn X (Pods)(2-Pack) 3mL|nan,UWLL - Uwell Caliburn X (Pods)(2-Pack) 3mL,,All / Saleable / Replacement Pod,9.95,2,TPL_0508
UWLL - Uwell Valyrian 2 (Coils)(2-Pack)|nan,UWLL - Uwell Valyrian 2 (Coils)(2-Pack),,All / Saleable / Replacement Pod,4.256666666666667,3,TPL_0509
UWLL - Uwell Valyrian 3 (Coils)(2-Pack)|nan,UWLL - Uwell Valyrian 3 (Coils)(2-Pack),,All / Saleable / Kit,16.29,2,TPL_0510
UWLL - Uwell Valyrian 3 (Kit SK)|nan,UWLL - Uwell Valyrian 3 (Kit SK),,All / Saleable / Coil,13.584999999999999,2,TPL_0511
UWLL - Uwell Valyrian 3 (Tank)|nan,UWLL - Uwell Valyrian 3 (Tank),,All / Saleable / Kit,14.17,2,TPL_0512
UWLL - Uwell Valyrian Pod (Coils)(4-Pack) SE|nan,UWLL - Uwell Valyrian Pod (Coils)(4-Pack) SE,,All / Saleable / Kit,20.89,2,TPL_0513
UWLL - Uwell Valyrian Pod-Kit (Pods)(1pc)|nan,UWLL - Uwell Valyrian Pod-Kit (Pods)(1pc),,All / Saleable / Kit,21.63,1,TPL_0514
VDXD - Four Seasons (LIQ FB)(60mL)|60.0,VDXD - Four Seasons (LIQ FB)(60mL),60.0,All / Saleable / E-Juice,6.75,19,TPL_0515
VDXD - Four Seasons (LIQ Salt)(30mL)|30.0,VDXD - Four Seasons (LIQ Salt)(30mL),30.0,All / Saleable / E-Juice,6.25,5,TPL_0516
VDXD - Graham Slam (LIQ FB)(100mL)|100.0,VDXD - Graham Slam (LIQ FB)(100mL),100.0,All / Saleable / E-Juice,7.25,4,TPL_0517
VDXD - Graham Slam (LIQ Salt)(30mL)|30.0,VDXD - Graham Slam (LIQ Salt)(30mL),30.0,All / Saleable / E-Juice,6.25,5,TPL_0518
VDXD - Mamasan (LIQ FB)(100mL)|100.0,VDXD - Mamasan (LIQ FB)(100mL),100.0,All / Saleable / E-Juice,7.25,3,TPL_0519
VDXD - Mamasan (LIQ FB)(60mL)|nan,VDXD - Mamasan (LIQ FB)(60mL),,All / Saleable / Kit,17.73,4,TPL_0520
VGOD - VGOD (LIQ FB)(60mL)|60.0,VGOD - VGOD (LIQ FB)(60mL),60.0,All / Saleable / E-Juice,4.5,1,TPL_0521
VGOD - VGOD (LIQ Salt)(30mL)|30.0,VGOD - VGOD (LIQ Salt)(30mL),30.0,All / Saleable / E-Juice,4.5,16,TPL_0522
VLPL - Rabbeats RC10000 (Dispo) (10000Puff)(18mL)|18.0,VLPL - Rabbeats RC10000 (Dispo) (10000Puff)(18mL),18.0,All / Saleable / Disposable E-Cig,3.95,1,TPL_0523
VLPL - SMOK Novo Bar AL9000 (Dispo) (9000Puff)(15mL)|15.0,VLPL - SMOK Novo Bar AL9000 (Dispo) (9000Puff)(15mL),15.0,All / Saleable / Disposable E-Cig,2.9500000000000006,3,TPL_0524
VLPL - iJoy IC8000 (Dispo) (8000Puff)(18mL)|18.0,VLPL - iJoy IC8000 (Dispo) (8000Puff)(18mL),18.0,All / Saleable / Disposable E-Cig,1.95,2,TPL_0525
VLPL - iJoy SD10000 (Dispo) (10000Puff)(20mL)|20.0,VLPL - iJoy SD10000 (Dispo) (10000Puff)(20mL),20.0,All / Saleable / Disposable E-Cig,3.95,1,TPL_0526
VLPL - iJoy SD40000 (Dispo) (40000Puff)(20mL)|20.0,VLPL - iJoy SD40000 (Dispo) (40000Puff)(20mL),20.0,All / Saleable / Disposable E-Cig,7.25,2,TPL_0527
VNDY - Vandy Vape Jackaroo (Pods)|nan,VNDY - Vandy Vape Jackaroo (Pods),,All / Saleable / Replacement Pod,0.95,1,TPL_0528
VNDY - Vandy Vape Kylin M Mesh (Coils)(10-Pack)|nan,VNDY - Vandy Vape Kylin M Mesh (Coils)(10-Pack),,All / Saleable / Replacement Pod,0.5,1,TPL_0529
VNDY - Vandy Vape VVC (Coils)(4-Pack)|nan,VNDY - Vandy Vape VVC (Coils)(4-Pack),,All / Saleable / Replacement Pod,4.48,1,TPL_0530
VOPO - Voopoo Argus (Pods)(3-Pack) 2mL Top-Fill|nan,VOPO - Voopoo Argus (Pods)(3-Pack) 2mL Top-Fill,,All / Saleable / Kit,6.36,1,TPL_0531
VOPO - Voopoo PnP X (Pod Tank)|nan,VOPO - Voopoo PnP X (Pod Tank),,All / Saleable / Kit,6.36,1,TPL_0532
VOPO - Voopoo PnP X (Pods)(2-Pack) 5mL|nan,VOPO - Voopoo PnP X (Pods)(2-Pack) 5mL,,All / Saleable / Replacement Pod,2.25,1,TPL_0533
VOPO - Voopoo Uforce L (REPL. Glass)(1pc)|nan,VOPO - Voopoo Uforce L (REPL. Glass)(1pc),,All / Saleable / Coil,3.53,1,TPL_0534
VOPO - Voopoo Uforce L (Tank)|nan,VOPO - Voopoo Uforce L (Tank),,All / Saleable / Coil,5.5,1,TPL_0535
VOPO - Voopoo Vinci V2 (Pods)(3-Pack)|nan,VOPO - Voopoo Vinci V2 (Pods)(3-Pack),,All / Saleable / Coil,11.175,2,TPL_0536
VOPO - Voopoo Vmate V2 (Pods)(2-Pack) 3mL|nan,VOPO - Voopoo Vmate V2 (Pods)(2-Pack) 3mL,,All / Saleable / Accessories,16.19,1,TPL_0537
VOPO - Voopoo Vrizz (Kit PS) 800mAh|nan,VOPO - Voopoo Vrizz (Kit PS) 800mAh,,All / Saleable / Accessories,16.19,1,TPL_0538
VPRB - Skwezed (LIQ FB)(100mL) Frozen|100.0,VPRB - Skwezed (LIQ FB)(100mL) Frozen,100.0,All / Saleable / E-Juice,7.4,10,TPL_0539
VPRB - Skwezed (LIQ FB)(100mL)|100.0,VPRB - Skwezed (LIQ FB)(100mL),100.0,All / Saleable / E-Juice,7.5,5,TPL_0540
VPRB - Skwezed (LIQ Salt)(30mL) Frozen|30.0,VPRB - Skwezed (LIQ Salt)(30mL) Frozen,30.0,All / Saleable / E-Juice,4.95,1,TPL_0541
VPRB - Skwezed (LIQ Salt)(30mL)|30.0,VPRB - Skwezed (LIQ Salt)(30mL),30.0,All / Saleable / E-Juice,4.95,2,TPL_0542
VPWS - Aloha Sun (Dispo) (3000Puff)(8mL) TFN|8.0,VPWS - Aloha Sun (Dispo) (3000Puff)(8mL) TFN,8.0,All / Saleable / Disposable E-Cig,0.9499999999999998,3,TPL_0543
VPWS - Flavor Beast Level X Boost Pod (Liq Pod) (25000Puffs)(20mL)|20.0,VPWS - Flavor Beast Level X Boost Pod (Liq Pod) (25000Puffs)(20mL),20.0,All / Saleable / E-Juice,5.5,3,TPL_0544
VPWS - Yami (LIQ FB)(100mL)|100.0,VPWS - Yami (LIQ FB)(100mL),100.0,All / Saleable / E-Juice,7.43,2,TPL_0545
VRSO - Vaporesso (REPL. Glass)(1pc) iTank 2|8.0,VRSO - Vaporesso (REPL. Glass)(1pc) iTank 2,8.0,All / Saleable / Coil,2.5,1,TPL_0546
VRSO - Vaporesso Armour G (Pods)(2-Pack) 5mL|nan,VRSO - Vaporesso Armour G (Pods)(2-Pack) 5mL,,All / Saleable / Accessories,12.93,1,TPL_0547
VRSO - Vaporesso Armour GS (Kit SK)|nan,VRSO - Vaporesso Armour GS (Kit SK),,All / Saleable / Coil,6.43,1,TPL_0548
VRSO - Vaporesso Eco Nano (Kit PS) Metal Edt.|nan,VRSO - Vaporesso Eco Nano (Kit PS) Metal Edt.,,All / Saleable / Coil,7.2575,4,TPL_0549
VRSO - Vaporesso Eco Nano (Pods)(2-Pack) 6mL Lush Edt.|nan,VRSO - Vaporesso Eco Nano (Pods)(2-Pack) 6mL Lush Edt.,,All / Saleable / Kit,10.86,1,TPL_0550
VRSO - Vaporesso Eco Nano (Pods)(2-Pack) 6mL Mesh|nan,VRSO - Vaporesso Eco Nano (Pods)(2-Pack) 6mL Mesh,,All / Saleable / Kit,10.86,1,TPL_0551
VRSO - Vaporesso Eco Nano (Pods)(2-Pack) 6mL|nan,VRSO - Vaporesso Eco Nano (Pods)(2-Pack) 6mL,,All / Saleable / Kit,10.86,1,TPL_0552
VRSO - Vaporesso Luxe Q (Pods)(4-Pack) 3mL|nan,VRSO - Vaporesso Luxe Q (Pods)(4-Pack) 3mL,,All / Saleable / Kit,10.86,1,TPL_0553
VRSO - Vaporesso Luxe Q2 SE (Kit PS)|nan,VRSO - Vaporesso Luxe Q2 SE (Kit PS),,All / Saleable / Kit,27.74,1,TPL_0554
VRSO - Vaporesso Luxe XR Max (Kit PS) x1 Pod + x2 Coils Edt.|nan,VRSO - Vaporesso Luxe XR Max (Kit PS) x1 Pod + x2 Coils Edt.,,All / Saleable / Kit,15.151666666666666,6,TPL_0555
VRSO - Vaporesso QF (Coils)(3-Pack)|nan,VRSO - Vaporesso QF (Coils)(3-Pack),,All / Saleable / Disposable E-Cig,2.5,1,TPL_0556
VRSO - Vaporesso Veco Go (Pods)(2-Pack)|nan,VRSO - Vaporesso Veco Go (Pods)(2-Pack),,All / Saleable / Replacement Pod,5.26,1,TPL_0557
VRSO - Vaporesso Vibe (Kit PS) 1000mAh|nan,VRSO - Vaporesso Vibe (Kit PS) 1000mAh,,All / Saleable / Accessories,12.65,2,TPL_0558
VRSO - Vaporesso Vibe (Pods)(2-Pack) 4.5mL|nan,VRSO - Vaporesso Vibe (Pods)(2-Pack) 4.5mL,,All / Saleable / Coil,5.19,1,TPL_0559
VRSO - Vaporesso XROS (Pods)(4-Pack) 3mL|nan,VRSO - Vaporesso XROS (Pods)(4-Pack) 3mL,,All / Saleable / Coil,4.62,1,TPL_0560
VRSO - Vaporesso XROS 2 (Kit PS)|nan,VRSO - Vaporesso XROS 2 (Kit PS),,All / Saleable / Coil,4.61,1,TPL_0561
VRSO - Vaporesso XROS 3 Mini (Kit PS) 1.0ohm|nan,VRSO - Vaporesso XROS 3 Mini (Kit PS) 1.0ohm,,All / Saleable / Coil,6.69,1,TPL_0562
VRSO - Vaporesso XROS 4 Mini (Kit PS)|nan,VRSO - Vaporesso XROS 4 Mini (Kit PS),,All / Saleable / Coil,5.562857142857142,7,TPL_0563
VRSO - Vaporesso XROS 4 Nano (Kit PS)|nan,VRSO - Vaporesso XROS 4 Nano (Kit PS),,All / Saleable / Replacement Pod,6.1825,4,TPL_0564
VRSO - Vaporesso XROS COREX 2.0 (Pods)(4-Pack) 3mL|nan,VRSO - Vaporesso XROS COREX 2.0 (Pods)(4-Pack) 3mL,,All / Saleable / E-Juice,10.5,1,TPL_0565
VRSO - Vaporesso XTRA Unipod (Pods)(2-Pack)|nan,VRSO - Vaporesso XTRA Unipod (Pods)(2-Pack),,All / Saleable / E-Juice,10.0,1,TPL_0566
VRSO - Vaporesso Zero S (Pods)(2-Pack) 2mL|nan,VRSO - Vaporesso Zero S (Pods)(2-Pack) 2mL,,All / Saleable / E-Juice,3.74,1,TPL_0567
VRSO - Vaporesso xTank (Pods)(2-Pack)|nan,VRSO - Vaporesso xTank (Pods)(2-Pack),,All / Saleable / E-Juice,10.0,1,TPL_0568
VRSO - iMate X 20k Disposable Pod (1-Pack)|nan,VRSO - iMate X 20k Disposable Pod (1-Pack),,All / Saleable / Disposable E-Cig,5.5,2,TPL_0569
VTSA - Vapetasia (LIQ FB)(100mL) Killer Fruits TFN|100.0,VTSA - Vapetasia (LIQ FB)(100mL) Killer Fruits TFN,100.0,All / Saleable / E-Juice,6.5,12,TPL_0570
VTSA - Vapetasia (LIQ FB)(100mL) Killer Sweets TFN|100.0,VTSA - Vapetasia (LIQ FB)(100mL) Killer Sweets TFN,100.0,All / Saleable / E-Juice,6.5,9,TPL_0571
VTSA - Vapetasia (LIQ FB)(100mL)|100.0,VTSA - Vapetasia (LIQ FB)(100mL),100.0,All / Saleable / E-Juice,6.5,13,TPL_0572
VTSA - Vapetasia (LIQ Salt)(30mL) Better Salt|30.0,VTSA - Vapetasia (LIQ Salt)(30mL) Better Salt,30.0,All / Saleable / E-Juice,5.5,16,TPL_0573
VTSA - Vapetasia (LIQ Salt)(30mL) Killter Fruits TFN|30.0,VTSA - Vapetasia (LIQ Salt)(30mL) Killter Fruits TFN,30.0,All / Saleable / E-Juice,5.5,14,TPL_0574
VTSA - Vapetasia (LIQ Salt)(30mL) Killter Sweets TFN|30.0,VTSA - Vapetasia (LIQ Salt)(30mL) Killter Sweets TFN,30.0,All / Saleable / E-Juice,5.5,7,TPL_0575
VTSA - Vapetasia (LIQ Salt)(30mL)|30.0,VTSA - Vapetasia (LIQ Salt)(30mL),30.0,All / Saleable / E-Juice,5.5,21,TPL_0576
VTSA - Vapetasia MNKE Bars XL (Dispo) (25000Puff)(18mL)|18.0,VTSA - Vapetasia MNKE Bars XL (Dispo) (25000Puff)(18mL),18.0,All / Saleable / Disposable E-Cig,6.8500000000000005,7,TPL_0577
VTSA - Vapetasia MNKE Bars XL ZERO (Dispo) (25000Puff)(18mL)|18.0,VTSA - Vapetasia MNKE Bars XL ZERO (Dispo) (25000Puff)(18mL),18.0,All / Saleable / Disposable E-Cig,7.5,3,TPL_0578
VTSA - Vapetasia Mint (Dispo) (6500Puff)(16mL)|16.0,VTSA - Vapetasia Mint (Dispo) (6500Puff)(16mL),16.0,All / Saleable / Disposable E-Cig,2.9500000000000006,3,TPL_0579
ZVOO - Zovoo Drag Bar B5000 (Dispo) (5000Puff)(13mL)|13.0,ZVOO - Zovoo Drag Bar B5000 (Dispo) (5000Puff)(13mL),13.0,All / Saleable / Disposable E-Cig,0.9499999999999998,6,TPL_0580
