id,name,categ_id/id,type,sale_ok,list_price,default_code,attribute_line_ids/attribute_id/id,attribute_line_ids/value_ids/id
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8328_936b70e3,__export__.product_attribute_value_8338_1b1c5e4b"
template_vgod_-_vgod_liq_fb60ml,VGOD - VGOD (LIQ FB)(60mL),__export__.product_category_27_88c4d517,consu,True,4.50,,__export__.product_attribute_38_d222431b,__export__.product_attribute_value_7462_fed32da9
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8328_936b70e3
template_vgod_-_vgod_liq_salt30ml,VGOD - VGOD (LIQ Salt)(30mL),__export__.product_category_27_88c4d517,consu,True,4.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7274_aed60164,__export__.product_attribute_value_7461_8d073d0a,__export__.product_attribute_value_7494_d95e13d4,__export__.product_attribute_value_7648_618e7770,__export__.product_attribute_value_7656_48e8e6aa,__export__.product_attribute_value_7665_0c2adc28,__export__.product_attribute_value_7763_f309cb23,__export__.product_attribute_value_4237_001237b8,__export__.product_attribute_value_7786_e096bf6b,__export__.product_attribute_value_8010_b969a108,__export__.product_attribute_value_8231_da1101af"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8326_8139568c,__export__.product_attribute_value_8336_91087ebe"
template_vlpl_-_ijoy_ic8000_dispo_8000puff18ml,VLPL - iJoy IC8000 (Dispo) (8000Puff)(18mL),__export__.product_category_27_88c4d517,consu,True,1.95,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_5805_f47adfe4,__export__.product_attribute_value_4601_91ee2fed"
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_vlpl_-_ijoy_sd10000_dispo_10000puff20ml,VLPL - iJoy SD10000 (Dispo) (10000Puff)(20mL),__export__.product_category_27_88c4d517,consu,True,3.95,,__export__.product_attribute_38_d222431b,__export__.product_attribute_value_7924_bba3518b
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_vlpl_-_ijoy_sd40000_dispo_40000puff20ml,VLPL - iJoy SD40000 (Dispo) (40000Puff)(20mL),__export__.product_category_27_88c4d517,consu,True,7.25,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7230_8fd6b8b1,__export__.product_attribute_value_3700_ac446b97"
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_vlpl_-_rabbeats_rc10000_dispo_10000puff18ml,VLPL - Rabbeats RC10000 (Dispo) (10000Puff)(18mL),__export__.product_category_27_88c4d517,consu,True,3.95,,__export__.product_attribute_38_d222431b,__export__.product_attribute_value_3700_ac446b97
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_vlpl_-_smok_novo_bar_al9000_dispo_9000puff15ml,VLPL - SMOK Novo Bar AL9000 (Dispo) (9000Puff)(15mL),__export__.product_category_27_88c4d517,consu,True,2.95,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7976_d7e43466,__export__.product_attribute_value_7979_ddae7c40,__export__.product_attribute_value_8033_4efa0c00"
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_vprb_-_skwezed_liq_fb100ml,VPRB - Skwezed (LIQ FB)(100mL),__export__.product_category_27_88c4d517,consu,True,7.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7596_acaa37bc,__export__.product_attribute_value_7780_cd082213,__export__.product_attribute_value_7986_14ddbc80,__export__.product_attribute_value_8094_20b7afc7"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8320_754bb761,__export__.product_attribute_value_8328_936b70e3,__export__.product_attribute_value_8338_1b1c5e4b"
template_vprb_-_skwezed_liq_fb100ml_frozen,VPRB - Skwezed (LIQ FB)(100mL) Frozen,__export__.product_category_27_88c4d517,consu,True,7.41,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7199_ccb5e24c,__export__.product_attribute_value_7372_e3376432,__export__.product_attribute_value_7595_49d507b0,__export__.product_attribute_value_7678_5455fe29,__export__.product_attribute_value_7779_902ef5de,__export__.product_attribute_value_7985_907d266e,__export__.product_attribute_value_8084_e2e3e4e5,__export__.product_attribute_value_8093_a40d1ab6"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8320_754bb761,__export__.product_attribute_value_8328_936b70e3,__export__.product_attribute_value_8338_1b1c5e4b"
template_vprb_-_skwezed_liq_salt30ml,VPRB - Skwezed (LIQ Salt)(30mL),__export__.product_category_27_88c4d517,consu,True,4.95,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7596_acaa37bc,__export__.product_attribute_value_7986_14ddbc80"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8326_8139568c,__export__.product_attribute_value_8336_91087ebe"
template_vprb_-_skwezed_liq_salt30ml_frozen,VPRB - Skwezed (LIQ Salt)(30mL) Frozen,__export__.product_category_27_88c4d517,consu,True,4.95,,__export__.product_attribute_38_d222431b,__export__.product_attribute_value_8084_e2e3e4e5
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8326_8139568c
template_vpws_-_aloha_sun_dispo_3000puff8ml_tfn,VPWS - Aloha Sun (Dispo) (3000Puff)(8mL) TFN,__export__.product_category_27_88c4d517,consu,True,0.95,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7740_99d4e9d7,__export__.product_attribute_value_8148_7c304671,__export__.product_attribute_value_4928_be2361df"
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_vpws_-_flavor_beast_level_x_boost_pod_liq_pod_25000puffs20ml,VPWS - Flavor Beast Level X Boost Pod (Liq Pod) (25000Puffs)(20mL),__export__.product_category_27_88c4d517,consu,True,5.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7266_439b3adc,__export__.product_attribute_value_7504_c4269c49,__export__.product_attribute_value_7599_5a756d49"
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_vpws_-_yami_liq_fb100ml,VPWS - Yami (LIQ FB)(100mL),__export__.product_category_27_88c4d517,consu,True,7.43,,__export__.product_attribute_38_d222431b,__export__.product_attribute_value_7373_8ba5bcd6
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8320_754bb761,__export__.product_attribute_value_8338_1b1c5e4b"
template_vrso_-_imate_x_20k_disposable_pod_1-pack,VRSO - iMate X 20k Disposable Pod (1-Pack),__export__.product_category_27_88c4d517,consu,True,5.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_4327_68c23a7d,__export__.product_attribute_value_4809_74cd6c50"
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_vtsa_-_vapetasia_liq_fb100ml,VTSA - Vapetasia (LIQ FB)(100mL),__export__.product_category_27_88c4d517,consu,True,6.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7349_38bd9bcf,__export__.product_attribute_value_7649_9c5d5add,__export__.product_attribute_value_7658_b796e31e,__export__.product_attribute_value_7662_c54dc945,__export__.product_attribute_value_7717_8b2cca87,__export__.product_attribute_value_7718_cd62dec7,__export__.product_attribute_value_7842_8c65ddb4,__export__.product_attribute_value_8050_1c72ce42,__export__.product_attribute_value_8164_375c53ad"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8320_754bb761,__export__.product_attribute_value_8321_2a40bfd2,__export__.product_attribute_value_8328_936b70e3,__export__.product_attribute_value_8338_1b1c5e4b"
template_vtsa_-_vapetasia_liq_fb100ml_killer_fruits_tfn,VTSA - Vapetasia (LIQ FB)(100mL) Killer Fruits TFN,__export__.product_category_27_88c4d517,consu,True,6.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_3541_d22a09a0,__export__.product_attribute_value_3957_4b4a932a,__export__.product_attribute_value_7651_e1944c8f,__export__.product_attribute_value_7654_0137d51e,__export__.product_attribute_value_7657_78df9137,__export__.product_attribute_value_7661_130049d0,__export__.product_attribute_value_7667_14187513,__export__.product_attribute_value_7671_a67ab237,__export__.product_attribute_value_7831_31062a57"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8320_754bb761,__export__.product_attribute_value_8328_936b70e3,__export__.product_attribute_value_8338_1b1c5e4b"
template_vtsa_-_vapetasia_liq_fb100ml_killer_sweets_tfn,VTSA - Vapetasia (LIQ FB)(100mL) Killer Sweets TFN,__export__.product_category_27_88c4d517,consu,True,6.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7666_27b154ef,__export__.product_attribute_value_7672_a4737896,__export__.product_attribute_value_7674_ee60a8d0,__export__.product_attribute_value_8016_d1813c74,__export__.product_attribute_value_8274_88494d73,__export__.product_attribute_value_5207_11223db2"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8328_936b70e3,__export__.product_attribute_value_8338_1b1c5e4b"
template_vtsa_-_vapetasia_liq_salt30ml,VTSA - Vapetasia (LIQ Salt)(30mL),__export__.product_category_27_88c4d517,consu,True,5.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_3489_04ddf214,__export__.product_attribute_value_7349_38bd9bcf,__export__.product_attribute_value_7649_9c5d5add,__export__.product_attribute_value_7658_b796e31e,__export__.product_attribute_value_7717_8b2cca87,__export__.product_attribute_value_7719_302fa995,__export__.product_attribute_value_7842_8c65ddb4,__export__.product_attribute_value_4533_35a17d98,__export__.product_attribute_value_4580_825ea24e,__export__.product_attribute_value_4652_d4319a40,__export__.product_attribute_value_8050_1c72ce42,__export__.product_attribute_value_8164_375c53ad"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8325_1575cfd1,__export__.product_attribute_value_8335_59ba2a6c"
template_vtsa_-_vapetasia_liq_salt30ml_better_salt,VTSA - Vapetasia (LIQ Salt)(30mL) Better Salt,__export__.product_category_27_88c4d517,consu,True,5.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_3563_1534b2e1,__export__.product_attribute_value_3666_da9eec4f,__export__.product_attribute_value_3857_b993fb38,__export__.product_attribute_value_7616_20ded8cb,__export__.product_attribute_value_4327_68c23a7d,__export__.product_attribute_value_4370_b5d470c9,__export__.product_attribute_value_4702_31722c9c,__export__.product_attribute_value_4877_e8188d15,__export__.product_attribute_value_4915_f2092ad6,__export__.product_attribute_value_5142_0d332f6c,__export__.product_attribute_value_5207_11223db2"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8326_8139568c,__export__.product_attribute_value_8336_91087ebe"
template_vtsa_-_vapetasia_liq_salt30ml_killter_fruits_tfn,VTSA - Vapetasia (LIQ Salt)(30mL) Killter Fruits TFN,__export__.product_category_27_88c4d517,consu,True,5.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_3541_d22a09a0,__export__.product_attribute_value_7324_d97e36dd,__export__.product_attribute_value_3957_4b4a932a,__export__.product_attribute_value_7657_78df9137,__export__.product_attribute_value_7661_130049d0,__export__.product_attribute_value_7831_31062a57,__export__.product_attribute_value_8102_3eb45d4e,__export__.product_attribute_value_8103_c2abad55,__export__.product_attribute_value_8220_846d6ca5,__export__.product_attribute_value_8221_08731ed1"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8325_1575cfd1,__export__.product_attribute_value_8335_59ba2a6c"
template_vtsa_-_vapetasia_liq_salt30ml_killter_sweets_tfn,VTSA - Vapetasia (LIQ Salt)(30mL) Killter Sweets TFN,__export__.product_category_27_88c4d517,consu,True,5.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7666_27b154ef,__export__.product_attribute_value_7674_ee60a8d0,__export__.product_attribute_value_8016_d1813c74,__export__.product_attribute_value_8274_88494d73,__export__.product_attribute_value_5207_11223db2"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8325_1575cfd1,__export__.product_attribute_value_8335_59ba2a6c"
template_vtsa_-_vapetasia_mint_dispo_6500puff16ml,VTSA - Vapetasia Mint (Dispo) (6500Puff)(16mL),__export__.product_category_27_88c4d517,consu,True,2.95,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7966_654b8402,__export__.product_attribute_value_4679_68a734a2,__export__.product_attribute_value_8161_cf058091"
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_vtsa_-_vapetasia_mnke_bars_xl_dispo_25000puff18ml,VTSA - Vapetasia MNKE Bars XL (Dispo) (25000Puff)(18mL),__export__.product_category_27_88c4d517,consu,True,6.85,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7302_15550184,__export__.product_attribute_value_7306_6f02849f,__export__.product_attribute_value_4574_89ea6116,__export__.product_attribute_value_8105_872a73d4,__export__.product_attribute_value_8121_d622a728,__export__.product_attribute_value_8161_cf058091,__export__.product_attribute_value_8318_dc40959e"
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_vtsa_-_vapetasia_mnke_bars_xl_zero_dispo_25000puff18ml,VTSA - Vapetasia MNKE Bars XL ZERO (Dispo) (25000Puff)(18mL),__export__.product_category_27_88c4d517,consu,True,7.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7306_6f02849f,__export__.product_attribute_value_8121_d622a728,__export__.product_attribute_value_4971_e0f5ca4c"
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8320_754bb761
template_zvoo_-_zovoo_drag_bar_b5000_dispo_5000puff13ml,ZVOO - Zovoo Drag Bar B5000 (Dispo) (5000Puff)(13mL),__export__.product_category_27_88c4d517,consu,True,0.95,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7597_382a32f7,__export__.product_attribute_value_7760_98cbd2f9,__export__.product_attribute_value_7826_813cab99,__export__.product_attribute_value_4423_4c873507,__export__.product_attribute_value_7897_508f9594,__export__.product_attribute_value_7933_a6193811"
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_7dze_-_7daze_clickmate_colors_device_only,7DZE - 7Daze Clickmate Colors (Device Only),__export__.product_category_25_78c9d4eb,consu,True,4.50,,__export__.product_attribute_34_590deacf,__export__.product_attribute_value_8431_9e7fd25e
template_7dze_-_7daze_clickmate_refillable_mates_2-pack,7DZE - 7Daze Clickmate Refillable MATES (2-Pack),__export__.product_category_27_88c4d517,consu,True,5.50,ONT045658,,
template_7dze_-_7daze_clickmate_refillable_max_starter_kit,7DZE - 7Daze Clickmate Refillable MAX Starter Kit,__export__.product_category_30_aa4e8ebd,consu,True,9.35,ONT045657,,
template_7dze_-_7daze_click-mates_pods_liq_pod20mg_18ml_9ml_x2_2-pack,7DZE - 7Daze Click-Mates Pods (Liq Pod)(20mg 18mL; 9mL x2) (2-Pack),__export__.product_category_32_d3791735,consu,True,4.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_3704_e739de27,__export__.product_attribute_value_7615_c1d0c74a,__export__.product_attribute_value_7689_bc02bed8,__export__.product_attribute_value_4237_001237b8,__export__.product_attribute_value_7804_d426486e,__export__.product_attribute_value_8017_932f1512,__export__.product_attribute_value_8040_413b0098,__export__.product_attribute_value_4729_378d1ab2,__export__.product_attribute_value_8072_c262a602,__export__.product_attribute_value_4962_2645deb7"
template_7dze_-_7daze_click-mates_pods_liq_pod50mg_18ml_9ml_x2_2-pack,7DZE - 7Daze Click-Mates Pods (Liq Pod)(50mg 18mL; 9mL x2) (2-Pack),__export__.product_category_32_d3791735,consu,True,4.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_3635_4cc89569,__export__.product_attribute_value_3910_329ff2f9,__export__.product_attribute_value_7584_6f2745fe,__export__.product_attribute_value_7684_ccb5b325,__export__.product_attribute_value_7689_bc02bed8,__export__.product_attribute_value_7768_1192100c,__export__.product_attribute_value_7790_390236fe,__export__.product_attribute_value_8017_932f1512,__export__.product_attribute_value_8040_413b0098,__export__.product_attribute_value_4729_378d1ab2,__export__.product_attribute_value_8072_c262a602"
template_blko_-_loud_liq_fb100ml_tfn,BLKO - Loud (LIQ FB)(100mL) TFN,__export__.product_category_27_88c4d517,consu,True,4.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7231_db1c72ce,__export__.product_attribute_value_3677_d2ee8dea,__export__.product_attribute_value_7459_a7550861,__export__.product_attribute_value_4915_f2092ad6"
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8328_936b70e3
template_blko_-_loud_liq_fb100mltfn,BLKO - Loud (LIQ FB)(100mL)TFN,__export__.product_category_27_88c4d517,consu,True,4.50,,__export__.product_attribute_38_d222431b,__export__.product_attribute_value_7459_a7550861
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8338_1b1c5e4b
template_dmvw_-_geek_bar_digi_flavor_brk_battery_only_1000mah,DMVW - Geek Bar Digi Flavor BRK (Battery Only) (1000mAh),__export__.product_category_21_6cfa7008,consu,True,6.33,,__export__.product_attribute_34_590deacf,__export__.product_attribute_value_2966_91a06e0f
template_dotm_-_dotmod_dotpod_plus_pods2-pack_3ml,DOTM - Dotmod DotPod Plus (Pods)(2-Pack) 3mL,__export__.product_category_32_d3791735,consu,True,3.30,,__export__.product_attribute_43_fabbbbe0,"__export__.product_attribute_value_8486_8c7eef6f,__export__.product_attribute_value_8491_e484c0b4"
template_dotm_-_dotmod_dotstick_coils5-pack,DOTM - Dotmod Dotstick (Coils)(5-Pack),__export__.product_category_24_591fc9b8,consu,True,4.95,,__export__.product_attribute_43_fabbbbe0,__export__.product_attribute_value_8491_e484c0b4
template_dvpo_-_dovpo_tmd_mesh_coils5-pack,DVPO - Dovpo TMD Mesh (Coils)(5-Pack),__export__.product_category_24_591fc9b8,consu,True,3.95,,__export__.product_attribute_43_fabbbbe0,__export__.product_attribute_value_8485_7c240742
template_efst_-_efest_charger_lush_box_battery,EFST - Efest (Charger) Lush Box Battery,__export__.product_category_21_6cfa7008,consu,True,8.23,ONT028915,,
template_fnst_-_finest_liq_fb120ml_60ml_x2_signature_edt,FNST - Finest (LIQ FB)(120mL; 60mL x2) Signature Edt.,product.product_category_1,consu,True,8.25,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8338_1b1c5e4b
template_frfm_-_esco_barfruitia_mesh_dispo_5000puff12ml_-white_gummy_50mg,FRFM - Esco Bar/Fruitia Mesh (Dispo) (5000Puff)(12mL) -White Gummy 50mg,__export__.product_category_24_591fc9b8,consu,True,1.95,ONT028898,,
template_frmx_-_freemax_repl_glass1pc_mesh_pro,FRMX - Freemax (REPL. Glass)(1pc) Mesh Pro,__export__.product_category_24_591fc9b8,consu,True,1.33,ONT002319,,
template_frmx_-_freemax_evox_pods3-pack_5ml,FRMX - Freemax EVOX (Pods)(3-pack) 5mL,__export__.product_category_32_d3791735,consu,True,3.14,,__export__.product_attribute_43_fabbbbe0,__export__.product_attribute_value_8486_8c7eef6f
template_frmx_-_freemax_fireluke_m_series_coils5-pack,FRMX - Freemax Fireluke M Series (Coils)(5-Pack),__export__.product_category_24_591fc9b8,consu,True,8.92,,__export__.product_attribute_43_fabbbbe0,"__export__.product_attribute_value_8469_8baa8e7e,__export__.product_attribute_value_8471_3805bd79,__export__.product_attribute_value_8474_f9a4bdf9,__export__.product_attribute_value_8484_4cc60dcb"
,,,,,,,__export__.product_attribute_32_992dc97f,"__export__.product_attribute_value_8503_44ef078f,__export__.product_attribute_value_8506_4fd115c1,__export__.product_attribute_value_8508_1a169629,__export__.product_attribute_value_8509_35f25b90,__export__.product_attribute_value_8514_53660a5c,__export__.product_attribute_value_8515_8f18810e,__export__.product_attribute_value_8516_39f7f424"
template_frmx_-_freemax_galex_pods2-pack,FRMX - Freemax Galex (Pods)(2-Pack),__export__.product_category_32_d3791735,consu,True,3.06,ONT031055,,
template_frmx_-_freemax_gemm_g1_dispo_tank2-pack_-_012ohm_ss316_550f,FRMX - Freemax Gemm G1 (Dispo Tank)(2-Pack) - 0.12ohm SS316 550F,__export__.product_category_24_591fc9b8,consu,True,3.75,,__export__.product_attribute_34_590deacf,"__export__.product_attribute_value_2966_91a06e0f,__export__.product_attribute_value_3000_bd3cfecc,__export__.product_attribute_value_3088_cf4fd1fd,__export__.product_attribute_value_3204_dc3d1c8e"
template_frmx_-_freemax_gemm_g1_dispo_tank2-pack_-_015ohm_80w,FRMX - Freemax Gemm G1 (Dispo Tank)(2-Pack) - 0.15ohm 80W,__export__.product_category_24_591fc9b8,consu,True,3.75,,__export__.product_attribute_34_590deacf,"__export__.product_attribute_value_3088_cf4fd1fd,__export__.product_attribute_value_3204_dc3d1c8e"
template_frmx_-_freemax_gemm_g2_dispo_tank2-pack_-_02ohm_80w,FRMX - Freemax Gemm G2 (Dispo Tank)(2-Pack) - 0.2ohm 80W,__export__.product_category_24_591fc9b8,consu,True,5.22,,__export__.product_attribute_34_590deacf,"__export__.product_attribute_value_2966_91a06e0f,__export__.product_attribute_value_3035_d40ed5b2,__export__.product_attribute_value_3088_cf4fd1fd,__export__.product_attribute_value_3204_dc3d1c8e"
template_frmx_-_freemax_gemm_g2_dispo_tank2-pack_-_05ohm_30w,FRMX - Freemax Gemm G2 (Dispo Tank)(2-Pack) - 0.5ohm 30W,__export__.product_category_24_591fc9b8,consu,True,5.22,,__export__.product_attribute_34_590deacf,"__export__.product_attribute_value_3035_d40ed5b2,__export__.product_attribute_value_3088_cf4fd1fd"
template_frmx_-_freemax_gemm_g2_dispo_tank2-pack,FRMX - Freemax Gemm G2 (Dispo Tank)(2-Pack),__export__.product_category_34_bcd7c40f,consu,True,5.22,,__export__.product_attribute_43_fabbbbe0,__export__.product_attribute_value_8474_f9a4bdf9
,,,,,,,__export__.product_attribute_34_590deacf,__export__.product_attribute_value_3000_bd3cfecc
template_frmx_-_freemax_gemm_g3_dispo_tank2-pack_-_015ohm_90w,FRMX - Freemax Gemm G3 (Dispo Tank)(2-Pack) - 0.15ohm 90W,__export__.product_category_24_591fc9b8,consu,True,5.66,,__export__.product_attribute_34_590deacf,"__export__.product_attribute_value_2966_91a06e0f,__export__.product_attribute_value_3000_bd3cfecc,__export__.product_attribute_value_3204_dc3d1c8e"
template_frmx_-_freemax_gemm_g4_dispo_tank2-pack_-_015ohm_80w,FRMX - Freemax Gemm G4 (Dispo Tank)(2-Pack) - 0.15ohm 80W,__export__.product_category_24_591fc9b8,consu,True,6.10,,__export__.product_attribute_34_590deacf,__export__.product_attribute_value_3204_dc3d1c8e
template_frmx_-_freemax_gx_mesh_coils5-pack,FRMX - Freemax GX Mesh (Coils)(5-Pack),__export__.product_category_24_591fc9b8,consu,True,6.45,,__export__.product_attribute_43_fabbbbe0,__export__.product_attribute_value_8491_e484c0b4
template_frmx_-_freemax_marvos_ms-d_mesh_coils5-pack,FRMX - Freemax Marvos MS-D Mesh (Coils)(5-Pack),__export__.product_category_24_591fc9b8,consu,True,8.57,,__export__.product_attribute_43_fabbbbe0,__export__.product_attribute_value_8471_3805bd79
template_frmx_-_freemax_maxus_2_kit_sk,FRMX - Freemax Maxus 2 (Kit SK),__export__.product_category_30_aa4e8ebd,consu,True,39.97,,__export__.product_attribute_34_590deacf,__export__.product_attribute_value_3210_6005b08b
template_frmx_-_freemax_maxus_pro_904l_m_mesh_coils3-pack,FRMX - Freemax Maxus Pro 904L M Mesh (Coils)(3-Pack),__export__.product_category_24_591fc9b8,consu,True,8.00,,__export__.product_attribute_43_fabbbbe0,__export__.product_attribute_value_8471_3805bd79
,,,,,,,__export__.product_attribute_32_992dc97f,__export__.product_attribute_value_8500_8d93aacc
template_frmx_-_freemax_ms_mesh_coils5-pack,FRMX - Freemax MS Mesh (Coils)(5-Pack),__export__.product_category_24_591fc9b8,consu,True,7.26,,__export__.product_attribute_43_fabbbbe0,"__export__.product_attribute_value_8476_15f42b8f,__export__.product_attribute_value_8480_aefe8b2c"
template_frmx_-_freemax_starlux_kit_ps,FRMX - Freemax Starlux (Kit PS),__export__.product_category_30_aa4e8ebd,consu,True,11.75,,__export__.product_attribute_34_590deacf,__export__.product_attribute_value_2966_91a06e0f
template_gkvp_-_geekvape_h45_hero_2_refillable_pods_coil_5ml,GKVP - Geekvape H45 Hero 2 (Refillable Pods + Coil) 5ml,__export__.product_category_24_591fc9b8,consu,True,7.70,,,
template_gkvp_-_geekvape_j_coils5-pack,GKVP - Geekvape J (Coils)(5-Pack),__export__.product_category_24_591fc9b8,consu,True,6.73,,,
template_gkvp_-_geekvape_j_pods2-pack_5ml,GKVP - Geekvape J (Pods)(2-Pack) 5mL,__export__.product_category_32_d3791735,consu,True,4.49,ONT044947,,
template_gkvp_-_geekvape_jr_pods2-pack_5ml,GKVP - Geekvape Jr (Pods)(2-Pack) 5mL,__export__.product_category_32_d3791735,consu,True,2.87,,__export__.product_attribute_34_590deacf,__export__.product_attribute_value_2966_91a06e0f
template_gkvp_-_geekvape_peak_kit_ps,GKVP - Geekvape Peak (Kit PS),__export__.product_category_30_aa4e8ebd,consu,True,9.95,,__export__.product_attribute_34_590deacf,__export__.product_attribute_value_3139_59119435
template_gkvp_-_geekvape_q_pods3-pack_3ml_side-fill,GKVP - Geekvape Q (Pods)(3-Pack) 3mL Side-Fill,__export__.product_category_32_d3791735,consu,True,4.34,ONT043396,,
template_gkvp_-_geekvape_sonder_q_kit_ps,GKVP - Geekvape Sonder Q (Kit PS),__export__.product_category_30_aa4e8ebd,consu,True,5.70,,__export__.product_attribute_34_590deacf,__export__.product_attribute_value_8458_2042fd84
template_gkvp_-_geekvape_sonder_u_kit_ps,GKVP - Geekvape Sonder U (Kit PS),__export__.product_category_30_aa4e8ebd,consu,True,5.28,,__export__.product_attribute_34_590deacf,__export__.product_attribute_value_3298_14f6184a
template_gkvp_-_geekvape_sonderaegis_u_pods3-pack_2ml,GKVP - Geekvape Sonder/Aegis U (Pods)(3-Pack) 2mL,__export__.product_category_32_d3791735,consu,True,4.12,ONT030655,,
template_gkvp_-_geekvape_sonderwenax_q_pods3-pack,GKVP - Geekvape Sonder/Wenax Q (Pods)(3-Pack),__export__.product_category_32_d3791735,consu,True,4.09,ONT033705,,
template_gkvp_-_geekvape_soul_pods,GKVP - Geekvape Soul (Pods),__export__.product_category_32_d3791735,consu,True,3.43,ONT039267,,
template_gkvp_-_geekvape_wenax_h1_pods3-pack,GKVP - Geekvape Wenax H1 (Pods)(3-Pack),__export__.product_category_32_d3791735,consu,True,4.15,,,
template_gkvp_-_geekvape_wenax_k1_pods3-pack,GKVP - Geekvape Wenax K1 (Pods)(3-Pack),__export__.product_category_32_d3791735,consu,True,4.04,ONT034357,,
template_gkvp_-_geekvape_wenax_m1_08ohm_kit_ps,GKVP - Geekvape Wenax M1 0.8ohm (Kit PS),__export__.product_category_24_591fc9b8,consu,True,7.40,,__export__.product_attribute_34_590deacf,__export__.product_attribute_value_8456_1663daa3
template_hmbl_-_humble_liq_fb60ml,HMBL - Humble (LIQ FB)(60mL),__export__.product_category_27_88c4d517,consu,True,1.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_8243_2f582f2c,__export__.product_attribute_value_8248_070ccc63"
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8328_936b70e3
